titulo_diario;texto_diario;type;by;post_id;post_link;post_message;picture;full_picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes_count_fb;comments_count_fb;reactions_count_fb;shares_count_fb;engagement_fb;comments_retrieved;comments_base;comments_replies;comments_likes_count;texto propio;localizacion_info;genero;tema;temp;modalidad;observaciones;rea_NONE;rea_LIKE;rea_LOVE;rea_WOW;rea_HAHA;rea_SAD;rea_ANGRY;rea_THANKFUL
;;photo;post_page_156057357762712;156057357762712_285348681500245;https://www.facebook.com/156057357762712/posts/285348681500245;FECHA 1. Empate sin goles ante Olimpo. El escupitajo a Riquelme en Bahía dominó la escena tras el partido.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/387800_285346038167176_449338723_n.jpg?oh=2bfcfb709b9fe4344773d833979e65b8&oe=582CA6E9;https://scontent.xx.fbcdn.net/v/t1.0-9/387800_285346038167176_449338723_n.jpg?oh=ad1bcc8112617780b4c178b830dd01dd&oe=58144E6B;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346038167176/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;22;12;22;2;36;8;8;0;8;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;20;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348684833578;https://www.facebook.com/156057357762712/posts/285348684833578;FECHA 15. Un 0-0 ante Racing. La polémica por el supuesto penal a Teo y su expulsión.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/379480_285346061500507_1202417460_n.jpg?oh=c0eea5462fdf7be13edf51e20d7d7ba5&oe=582B62D0;https://scontent.xx.fbcdn.net/v/t1.0-9/379480_285346061500507_1202417460_n.jpg?oh=5d61209adaf9c2866fd0699d39ace3c3&oe=585E667D;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346061500507/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;18;35;18;3;56;24;24;0;26;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;17;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348688166911;https://www.facebook.com/156057357762712/posts/285348688166911;FECHA 9. Detalle de Juan Román Riquelme antes de un tiro libre. Fue 0-0 ante Argentinos Juniors.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/381199_285346084833838_2060342875_n.jpg?oh=2b01a5724a92a8a21fc25fb85dc8d48c&oe=582559E4;https://scontent.xx.fbcdn.net/v/t1.0-9/381199_285346084833838_2060342875_n.jpg?oh=07bbba4732a0523de2a9282aa42e7c07&oe=582A5749;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346084833838/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;28;8;28;5;41;7;7;0;4;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;27;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348691500244;https://www.facebook.com/156057357762712/posts/285348691500244;FECHA 8. Vení  vení. Riquelme se encuentra con Clemente  responsable del 1-0 ante Estudiantes.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/382636_285346118167168_1387625788_n.jpg?oh=49e38f961f9adfa5ad77864c107ec555&oe=581BF386;https://scontent.xx.fbcdn.net/v/t1.0-9/382636_285346118167168_1387625788_n.jpg?oh=23380b47850452263ef0843bae66eed8&oe=5813EE2B;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346118167168/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;27;6;27;3;36;4;4;0;0;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;26;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348694833577;https://www.facebook.com/156057357762712/posts/285348694833577;FECHA 3. El grito de Mouche  en Rosario  a minutos del final ante Newell?s. Para empezar a creer.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/383193_285346151500498_1557110200_n.jpg?oh=d70ba9a83d514a1fc91c339a9bf28d1a&oe=5814F7CC;https://scontent.xx.fbcdn.net/v/t1.0-9/383193_285346151500498_1557110200_n.jpg?oh=22c28b1fc5f60710c05682cdc469ea26&oe=581C0061;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346151500498/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;28;6;28;6;40;6;6;0;1;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;25;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348698166910;https://www.facebook.com/156057357762712/posts/285348698166910;FECHA 5. El desahogo del Flaco Schiavi ante Independiente  de visitante.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/374855_285346191500494_1084857264_n.jpg?oh=911f9badc6b3f481fc09db603144028e&oe=58588EA7;https://scontent.xx.fbcdn.net/v/t1.0-9/374855_285346191500494_1084857264_n.jpg?oh=cf10e38bb86a533b80b068f619543b07&oe=582B3F0A;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285346191500494/?type=3;facebook.com;2011-12-05T16:50:39+0000;1323103839;12/5/2011 17:50:39;24;5;24;5;34;4;4;0;1;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;21;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348641500249;https://www.facebook.com/156057357762712/posts/285348641500249;FECHA 10. Victoria con lo justo ante Tigre  con gol en contra de Diego Castaño.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/378040_285345721500541_1228060276_n.jpg?oh=0b6ebc479fffaea12c4aa24d7e56dcbf&oe=58202DA6;https://scontent.xx.fbcdn.net/v/t1.0-9/378040_285345721500541_1228060276_n.jpg?oh=5e095fbd8c152694e7d7522001cdb2f2&oe=5828580B;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345721500541/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;282;162;282;22;466;133;133;0;92;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;249;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348644833582;https://www.facebook.com/156057357762712/posts/285348644833582;EXPLOSION. Los jugadores de Boca festejan el gol de Cvitanich  con el que estalló La Bombonera.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/377147_285345768167203_1657250596_n.jpg?oh=de6b9167dd78d48ed79aa7c53f88ebe1&oe=581F4938;https://scontent.xx.fbcdn.net/v/t1.0-9/377147_285345768167203_1657250596_n.jpg?oh=5c94ca5a001560087eafa09d6de56101&oe=581E9495;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345768167203/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;65;19;65;26;110;16;16;0;4;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;58;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348648166915;https://www.facebook.com/156057357762712/posts/285348648166915;FECHA 7. Otra vez Erviti  en el segundo del 2-1 ante Lanús  el clásico rival de su ex club  Banfield.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/375360_285345821500531_132402612_n.jpg?oh=971fc71e72b4972a5ab112476d48bc8d&oe=5820D750;https://scontent.xx.fbcdn.net/v/t1.0-9/375360_285345821500531_132402612_n.jpg?oh=cfba3951c6c6e4b3752ec6a675100a92&oe=5827D8D2;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345821500531/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;38;5;38;5;48;4;4;0;0;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;36;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348651500248;https://www.facebook.com/156057357762712/posts/285348651500248;FECHA 11. Mala tarde para Boca: 0-0 con Belgrano y grave lesión para Viatri  que se queda sin jugar hasta 2012.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/383255_285345854833861_382805892_n.jpg?oh=02eeafe1c74eb3c1e2729fa04e99dfde&oe=582C7D02;https://scontent.xx.fbcdn.net/v/t1.0-9/383255_285345854833861_382805892_n.jpg?oh=d729c16909809a0ab8b8ead2d1fae7a0&oe=58109780;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345854833861/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;25;7;25;4;36;6;6;0;0;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;24;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348654833581;https://www.facebook.com/156057357762712/posts/285348654833581;FECHA 12. Blandi aguantó la presión de ser titular y marcó los dos goles del triunfo  en Santa Fe  ante Colón.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/381561_285345871500526_753156336_n.jpg?oh=f4fbf1b34362089412c3b684c31445e2&oe=582B64FC;https://scontent.xx.fbcdn.net/v/t1.0-9/381561_285345871500526_753156336_n.jpg?oh=8cd9527243d8526013bbfa89d41ac097&oe=5829B77E;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345871500526/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;30;1;30;4;35;1;1;0;2;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;26;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348661500247;https://www.facebook.com/156057357762712/posts/285348661500247;FECHA 2. Viatri  autor de dos goles  festeja en el 4-0 a Unión. Completaron Riquelme y Colazo.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/378878_285345904833856_1005018205_n.jpg?oh=85e771d4b96977ce1d50f81e17871da4&oe=581B1FAA;https://scontent.xx.fbcdn.net/v/t1.0-9/378878_285345904833856_1005018205_n.jpg?oh=63bdf85d88d3d19d3803f27d22f823ac&oe=58190F07;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345904833856/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;26;4;26;5;35;3;3;0;1;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;24;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285348668166913;https://www.facebook.com/156057357762712/posts/285348668166913;FECHA 13. Contundente 3-1 a Rafaela  que soñaba con pelearle a Boca. Dos de Blandi y uno de Chávez.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/382908_285345928167187_1003504990_n.jpg?oh=9ee5f77c7516dba6d2dadff58c297d84&oe=5810EDF2;https://scontent.xx.fbcdn.net/v/t1.0-9/382908_285345928167187_1003504990_n.jpg?oh=caac28418389a7c26041a54167df2ecc&oe=5818145F;https://www.facebook.com/clarincom/photos/a.285345701500543.59599.156057357762712/285345928167187/?type=3;facebook.com;2011-12-05T16:50:38+0000;1323103838;12/5/2011 17:50:38;28;3;28;4;35;3;3;0;1;1;1;1;3;1.0;;Seguidilla de posteos sobre partidos de Boca. Aunque en algunos casos se incluyen clubes del interior, la seguidilla se refiere al campeonato recientemente obtenido;0;26;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285321921502921;https://www.facebook.com/156057357762712/posts/285321921502921;Choque en cadena en Japón entre doce autos de lujo. Ocho Ferraris  un Lamborghini y tres Mercedes Benz terminaron desparramados en la autopista Chugoku. Hubo cinco heridos leves. Más información: [http://bit.ly/uVK2fs];https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/387358_285321901502923_470841651_n.jpg?oh=1e429bf434fa40831074468b6e62a0d4&oe=581C0770;https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/387358_285321901502923_470841651_n.jpg?oh=e6fcebff761e32fa6d1d1c76f9831d6b&oe=581A835D;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285321901502923/?type=3;facebook.com;2011-12-05T15:53:14+0000;1323100394;12/5/2011 16:53:14;159;105;159;126;390;90;90;0;81;1;3;1;11;1.0;;;0;150;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285272408174539;https://www.facebook.com/156057357762712/posts/285272408174539;[LA TAPA DEL DÍA] | Lunes 5 de Diciembre Boca volvió a su grito histórico de campeón. En la Bombonera goleó 3-0 a Banfield y volvió a coronarse después de 3 años. Sumó así su 24º título local en la era profesional. Nota: [http://bit.ly/vmYO5W] ¡Compartí nuestra portada con tus amigos!;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/388947_285272391507874_612546973_n.jpg?oh=5800aab432c38205da316b52cb9f9b4a&oe=582067D2;https://scontent.xx.fbcdn.net/v/t1.0-9/388947_285272391507874_612546973_n.jpg?oh=e4ef6908b4a2a3c1b98d576666f9946a&oe=5857F550;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285272391507874/?type=3;facebook.com;2011-12-05T13:50:44+0000;1323093044;12/5/2011 14:50:44;186;31;186;53;270;28;28;0;27;1;1;1;3;1.0;;;0;170;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285229678178812;https://www.facebook.com/156057357762712/posts/285229678178812;¡Buen día a todos! Temperatura en Buenos Aires: 22º. La máxima prevista para hoy es de 27º. El pronostico extendido para todo el país [http://bit.ly/c22sE1]. Contanos  ¿cómo está el tiempo en tu ciudad?;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/393218_285229661512147_154568270_n.jpg?oh=80cdaff370f7d466540f04956925e1a4&oe=58143AC7;https://scontent.xx.fbcdn.net/v/t1.0-9/393218_285229661512147_154568270_n.jpg?oh=36a9658428692d4d5b7b456b7d4eb565&oe=585DB245;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285229661512147/?type=3;facebook.com;2011-12-05T11:49:22+0000;1323085762;12/5/2011 12:49:22;78;31;78;7;116;29;29;0;9;1;1;4;11;2.0;4.0;Saludo de buen día con clima en ciudad de BS AS y enlace al estado del tiempo. Pero en la pregunta si hace alusión al usuario nacional.;0;74;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285071011528012;https://www.facebook.com/156057357762712/posts/285071011528012;Finalmente será Cobos quien le tome juramento a Cristina el sábado. Lo confirmó oficialmente la Secretaría General de la Presidencia en un comunicado de prensa. Más información: [http://bit.ly/vXYDvk] | ¿Qué opinás?;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/391971_285070988194681_1554379655_n.jpg?oh=965da9cf935b8fe2d60eabb2f3036268&oe=581BF548;https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/391971_285070988194681_1554379655_n.jpg?oh=5896dd93584a11000feb986748d03657&oe=58135FA1;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285070988194681/?type=3;facebook.com;2011-12-05T02:42:31+0000;1323052951;12/5/2011 3:42:31;144;98;144;24;266;86;86;0;209;1;2;1;1;4.0;;;0;137;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285056368196143;https://www.facebook.com/156057357762712/posts/285056368196143;[IMAGEN DE PERFIL] Usá esta imagen en tu perfil de FACEBOOK para compartir tu alegría de Boca Juniors Campeón del Apertura 2011.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/379904_285056351529478_512348927_n.jpg?oh=2605e1c73c848fbf297ff31573bc227a&oe=582A78DD;https://scontent.xx.fbcdn.net/v/t1.0-9/379904_285056351529478_512348927_n.jpg?oh=5fe62ade62cf7891a5b0c2d6bfd60b28&oe=5828BA5F;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285056351529478/?type=3;facebook.com;2011-12-05T02:05:16+0000;1323050716;12/5/2011 3:05:16;549;64;549;192;805;59;59;0;40;1;1;4;3;2.0;;Propone una foto de perfil;0;518;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285038338197946;https://www.facebook.com/156057357762712/posts/285038338197946;[BOCA CAMPEÓN] Felicitamos a Boca Juniors con tu  ME GUSTA . Contanos  ¿quién fue para vos la figura del equipo  Xeneize  en este torneo? Las estadísticas de los jugadores acá --> [http://bit.ly/rwnvJw];https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/392302_285038308197949_875100940_n.jpg?oh=db5b926bf374f868d6bc151b5800916f&oe=582570E3;https://scontent.xx.fbcdn.net/v/t1.0-9/392302_285038308197949_875100940_n.jpg?oh=a4696aaf6f9055addd0dacbdba418dcf&oe=58213D61;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285038308197949/?type=3;facebook.com;2011-12-05T01:21:41+0000;1323048101;12/5/2011 2:21:41;1825;161;1825;259;2245;135;135;0;73;1;1;4;3;2.0;;Pregunta opinión a lectores aportando una lista de estadísticas;0;1684;0;0;0;0;0;0
;;photo;post_page_156057357762712;156057357762712_285009434867503;https://www.facebook.com/156057357762712/posts/285009434867503;[BOCA CAMPEÓN] Le ganó 3-0 a Banfield y se quedó con el título después de tres años. Apoyado en su solidez defensiva y un invicto de 27 partidos  les sacó una gran ventaja a sus perseguidores y se consagró a dos fechas del final del campeonato. Nota: [http://bit.ly/vmYO5W];https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/377883_285009414867505_2128263525_n.jpg?oh=7e3e373e5be824ed9acd7dc81aa6d9da&oe=582CF8AA;https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/377883_285009414867505_2128263525_n.jpg?oh=273f25527cfb7e3b6a9e732d90999b51&oe=585E596C;https://www.facebook.com/clarincom/photos/a.220719674629813.48708.156057357762712/285009414867505/?type=3;facebook.com;2011-12-05T00:08:27+0000;1323043707;12/5/2011 1:08:27;710;85;710;193;988;71;71;0;48;1;1;1;3;1.0;;;0;666;0;0;0;0;0;0
;;status;post_page_156057357762712;156057357762712_330039577031155;https://www.facebook.com/156057357762712/posts/330039577031155;Boca sale a defender su invicto. ¿Cual es el resultado para vos?;;;;;2012-02-19T22:38:03+0000;1329691083;2/19/2012 23:38:03;0;0;0;0;0;0;0;0;0;1;1;4;3;4.0;;Consulta pronóstico de resultado de partido;0;0;0;0;0;0;0;0
;;status;post_page_156057357762712;156057357762712_329961913705588;https://www.facebook.com/156057357762712/posts/329961913705588;[San Lorenzo Vs. Estudiantes] ¿Cual es el resultado para vos?;;;;;2012-02-19T20:13:57+0000;1329682437;2/19/2012 21:13:57;0;0;0;0;0;0;0;0;0;1;1;4;3;4.0;;Consulta pronóstico de resultado de partido;0;0;0;0;0;0;0;0
;;video;post_page_156057357762712;156057357762712_185669664882615;https://www.facebook.com/156057357762712/posts/185669664882615;Tarde nublada en Baires y un poco de música para acompañarte. Compartimos con vos este cover de Adele. Contanos  ¿desde donde nos seguis?;https://external.xx.fbcdn.net/safe_image.php?d=AQCd0kOSOjz3pfaB&w=130&h=130&url=http%3A%2F%2Fi3.ytimg.com%2Fvi%2FN9o64xyjGWA%2Fhqdefault.jpg&cfs=1&sx=87&sy=0&sw=360&sh=360;https://external.xx.fbcdn.net/safe_image.php?d=AQBSfJ9xLxFpJegD&w=360&h=360&url=http%3A%2F%2Fi3.ytimg.com%2Fvi%2FN9o64xyjGWA%2Fhqdefault.jpg&cfs=1&sx=87&sy=0&sw=360&sh=360;http://www.youtube.com/watch?v=N9o64xyjGWA;youtube.com;2012-02-19T18:09:45+0000;1329674985;2/19/2012 19:09:45;403;151;403;90;644;137;137;0;31;1;3;4;8;2.0;4.0;;0;385;0;0;0;0;0;0
;;link;post_page_156057357762712;156057357762712_158862390898472;https://www.facebook.com/156057357762712/posts/158862390898472;[RETRO-NOC] Vamos un clásico de todos los tiempos y varias veces remixado para esta noche de sábado. ¿Te gusta?;https://external.xx.fbcdn.net/safe_image.php?d=AQDpyI5pigGSyXFC&w=130&h=130&url=http%3A%2F%2Fi3.ytimg.com%2Fvi%2FrJE_Sc1Wags%2Fhqdefault.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQAzSAVpph9Y_UN9&url=http%3A%2F%2Fi3.ytimg.com%2Fvi%2FrJE_Sc1Wags%2Fhqdefault.jpg;http://www.youtube.com/watch?v=rJE_Sc1Wags;youtube.com;2012-02-19T02:41:16+0000;1329619276;2/19/2012 3:41:16;457;44;457;125;626;35;35;0;28;1;3;4;8;2.0;4.0;;0;427;0;0;0;0;0;0
;;video;post_page_156057357762712;156057357762712_325830770801668;https://www.facebook.com/156057357762712/posts/325830770801668;[NOCTA+HOUSE] ¿Como te preparas para este sábado? Un poco de música para esta noche.;https://external.xx.fbcdn.net/safe_image.php?d=AQBK5itbW2gyfEw_&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FllfNRGQ7Tlg%2Fhqdefault.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQDRo2cY9dWy-HZ7&w=720&h=720&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FllfNRGQ7Tlg%2Fhqdefault.jpg&cfs=1;http://www.youtube.com/watch?v=llfNRGQ7Tlg;youtube.com;2012-02-19T02:23:35+0000;1329618215;2/19/2012 3:23:35;173;20;173;31;224;15;15;0;8;1;3;4;8;2.0;4.0;;0;161;0;0;0;0;0;0
